dim 1,dim 2
-62.016743,-2.359648
91.430626,-7.5165443
19.820126,46.529003
-72.60903,18.63313
27.989382,44.418793
74.16623,10.229031
-49.104053,60.88259
-2.5544238,2.611789
12.988089,-17.525986
29.791931,-31.118305
-65.69787,17.200909
-14.127742,-62.654846
-59.708622,-54.77953
-51.305824,-52.273235
-33.815357,80.49751
33.506657,-52.857903
30.707226,5.1460567
-37.91986,2.8852203
74.49353,16.846607
5.7215614,-83.65315
-23.688808,59.307446
-77.527596,23.868927
-23.332872,7.080828
23.616701,-5.591183
-78.00036,-16.395851
58.796772,-67.38472
-7.843731,61.744434
-70.659424,39.734875
-12.787288,-1.6640574
38.80239,-67.78099
-22.769278,-25.985683
98.98742,-7.2015324
-46.803654,-39.876728
-25.011286,10.645276
-1.0389829,-59.220108
46.711357,2.1691687
12.514241,-17.84423
35.687447,-38.411488
-15.422515,-15.333963
-19.642649,-90.32668
-56.361317,30.0248
-72.700874,-2.1405811
33.830654,-46.97581
-39.78332,34.404686
81.57686,-3.771878
7.8725734,-37.34805
4.899235,42.07437
2.9321277,-92.20595
-34.09405,91.74347
31.800955,49.849346
-7.198493,-7.6881127
-0.57943785,-96.36982
32.392105,86.63598
30.592823,3.6113253
2.7447338,37.087944
49.408264,-33.1414
-0.9784297,-36.125504
-59.404583,-36.509407
-7.2972407,-82.03992
-8.061972,-78.758484
39.670742,-63.190006
5.4284663,-49.855366
-41.887722,-10.492533
-39.07148,-44.6553
67.91521,51.282543
-38.745445,-45.755234
2.1915426,-39.738514
-33.888454,89.40277
100.24682,-15.073646
60.89333,-68.98807
-64.22003,52.42531
-49.89882,-12.9763775
-19.652246,-22.665972
63.273724,-9.303236
-30.671825,45.13152
-43.754948,7.498806
14.159932,-69.77507
-7.192759,-21.09799
92.41436,2.829393
-77.81465,-16.164896
33.132397,-57.15899
-41.32917,-44.288673
69.539734,-28.992811
19.268623,45.873528
-39.09353,-44.474525
-62.347115,29.982546
7.6640635,-50.24404
8.390165,5.535203
3.0833638,68.40017
26.770493,-52.194965
-47.075085,47.619278
10.778466,28.390705
50.284664,-8.256221
5.0549526,-67.160065
-86.194565,-11.917871
29.981815,-87.77447
-15.841639,-34.14268
-39.892628,8.421676
25.36691,-54.460327
12.955421,-69.20619
-48.535507,-50.21529
-13.205283,85.4992
95.44841,0.32907942
36.566406,0.83209157
-13.090047,83.832436
36.314365,33.926384
30.851372,9.316156
45.090137,-4.327162
33.955727,-3.4351287
27.105976,-88.23156
-9.10246,-72.47387
-75.23729,27.947626
61.310684,44.832966
52.251427,3.4176705
6.7986865,-80.64316
-12.515479,0.061549038
96.41477,-1.1306179
3.1091113,-94.03434
-6.832481,22.721043
-40.31396,-44.51415
-62.933743,-1.0856178
31.986946,-41.645092
42.710728,19.578289
-6.323215,75.52895
26.804127,57.75732
-21.253204,85.87721
39.25717,2.2513263
-63.65747,31.478127
20.579782,45.47217
-42.561314,-40.85264
22.30697,-83.98405
25.091356,63.73148
-60.449936,2.591126
-79.77654,28.29516
-14.868046,-62.796883
-4.1440964,-4.9352765
54.400513,50.475353
-7.385151,-47.919167
-50.861206,1.5067208
31.476063,-60.111813
68.81972,5.841611
-7.7600937,-72.10021
15.635495,9.931166
-81.49618,44.588303
-32.804817,92.29972
0.29239923,-36.856613
62.54983,-54.194397
-17.323084,-91.365814
0.81978744,41.292076
0.19609049,-95.981384
-2.8178072,-73.32961
-44.369896,-47.18416
-86.18907,-4.174731
-26.953108,71.53511
-50.804848,-60.454666
-61.816753,40.961277
44.865017,13.800187
32.478756,-55.763535
-61.17615,-9.605789
-36.173218,5.576708
52.56364,64.225266
-2.3463333,38.26094
44.36107,-8.380791
-18.71602,-35.33109
-41.52473,-62.99804
0.10220307,-1.1356933
-11.447862,-0.64225554
-23.788286,-22.176218
23.193584,-86.487755
18.946404,-14.169036
-64.872894,21.03328
-53.86192,-44.673187
-55.514378,14.778658
-82.69143,44.03547
-78.38086,-15.781298
1.1050558,40.72465
-0.76461405,71.13061
-59.980923,-10.063554
-64.810265,-10.457637
2.16896,16.276388
-4.311359,-98.603424
-3.019398,-30.033
31.561626,-41.471497
-32.23345,66.936806
56.730904,-59.045788
20.679413,-56.691647
30.455938,-23.081367
-5.6871796,14.4658165
34.379143,45.87534
-2.8826954,2.2917569
-36.361134,65.60533
18.02334,-50.163147
-76.02063,-15.176502
-19.415045,31.674902
-84.392136,-7.944314
-5.7533813,59.97068
-24.528608,45.419125
29.959028,-67.78537
62.09633,-59.110657
52.43796,0.12713902
-25.030682,70.09422
-21.225546,-32.199574
-39.216618,67.194244
-56.89815,-37.74483
-26.083282,-53.991123
-34.36776,20.15235
13.21085,-14.724205
-44.324986,-47.117477
3.2813914,22.30136
27.192383,40.990803
-5.227993,66.502045
-25.509533,52.23523
44.617046,5.1878185
4.219928,41.568443
-40.079548,4.5574107
-59.415863,39.31585
63.27902,0.03592693
51.04588,-8.548308
-42.06079,-10.307314
53.654686,13.9801855
-5.7299128,-29.694494
-61.684113,-47.80054
-4.379653,63.08304
18.139526,77.98789
-13.714899,34.37043
11.14126,-84.58324
-77.898186,-1.103768
71.931435,19.75678
-82.98912,8.641524
72.04513,4.7748895
62.616066,-56.59803
-9.032564,-24.28648
71.6696,3.9651499
3.5968344,-55.503464
68.64265,16.794239
-45.079212,-54.67106
-36.187847,-57.400543
-24.486282,24.360382
20.874043,74.06375
-12.08297,-78.3531
-52.339508,-57.83948
24.572338,-9.208962
-48.511597,60.93055
19.99787,-77.63351
-86.15351,3.330093
-53.132004,-40.170357
51.89117,56.00713
47.617645,66.91218
-6.2255726,13.514375
-13.683588,34.421738
-80.43048,28.526548
-8.313446,-58.18494
19.618786,-15.687738
61.807175,-54.211964
-72.252396,-0.24020566
-43.17982,-66.46511
-11.284627,-28.546091
10.176059,30.18122
-59.82568,-8.769543
-27.414106,17.432856
95.32195,1.8704333
-52.67649,-39.097782
-12.308106,-50.053078
16.24614,13.571652
32.06198,-23.882511
30.0511,-28.956087
-14.040203,-22.639671
1.6709766,-76.58323
-14.632183,-17.698435
-15.628279,-38.140827
-17.011505,61.090614
53.908638,11.997868
-45.605244,-13.650682
-58.654114,-9.33626
69.4527,-26.713797
-40.9588,-42.207283
-52.599586,48.80873
-1.9877692,-16.561707
11.09247,-84.403046
75.645096,-37.843487
83.25851,-5.387176
-44.269455,-56.111904
41.237587,-32.021255
-2.8645132,-37.831715
17.863512,-85.08585
44.510044,-4.0925093
40.648087,-28.171028
95.90081,-0.21301372
5.7688947,-0.9437257
69.144165,-29.036482
-45.056076,-54.72511
0.18625571,-39.14926
5.398175,5.4439554
-3.7548985,69.12514
69.432014,-33.495583
15.189907,29.163637
-67.04174,-17.854368
69.37055,-33.489082
16.471657,-75.20781
-3.497246,-73.11089
39.64384,2.1699631
-18.39453,80.814995
-33.683926,70.20327
44.043888,17.52815
-65.22025,41.1737
-5.650309,14.802932
-37.009407,79.427704
13.9774275,1.0262103
2.4210432,-39.787632
15.661093,10.03243
-17.293865,6.358991
58.172215,-63.733334
-84.432236,-8.098841
39.60436,-36.81914
-53.242138,30.771067
-2.3924882,-27.480587
-42.751465,-11.867384
-20.573729,62.181175
-5.5262723,-80.3259
-71.4117,43.715534
28.704493,87.58833
-74.19371,34.67584
56.744156,-65.647285
-36.171288,-56.393772
-1.3313652,39.45082
-66.20701,5.8266106
6.4411683,-42.24861
48.829533,67.56634
-44.586475,-5.4706144
-1.7542255,-2.93865
-13.055295,-19.657078
17.65598,-74.930855
-29.619677,-44.320137
70.58961,-26.075842
-31.073864,-46.02596
33.521507,-56.961243
-63.64344,16.977722
1.4855344,62.654522
-31.01947,19.038933
60.92118,-65.56167
58.260696,9.409033
9.99813,-35.951527
41.303024,17.849598
-75.25438,-10.435472
71.85779,7.0117807
49.35741,57.700783
-47.984356,-1.9633753
0.6324997,78.61298
29.323727,-36.898533
-37.123398,-48.884335
31.679316,6.4176793
-31.832891,90.279
-39.13751,67.18814
-15.490113,30.0796
32.725582,-52.329704
-25.595068,-19.47381
25.440075,-87.827805
-50.313896,-13.488137
47.61899,-35.253803
62.850506,3.2268028
-81.04398,40.856327
-83.1258,-3.1656227
-60.799145,39.173332
49.475666,-8.393092
32.567383,46.517273
2.261656,24.482426
-16.651327,-37.412457
33.772945,-25.291006
-89.60815,-13.843788
-14.893953,-12.482451
73.57977,15.801139
-28.711437,-47.76214
100.24226,-11.332635
-77.073456,-2.1456978
-46.954353,47.638287
-36.746563,88.676094
-26.623829,13.158127
95.529564,1.6726034
-14.086567,-51.205677
62.734127,3.28468
17.734615,-74.9707
-0.36518005,-22.856415
-48.20236,0.63531566
57.83108,65.61005
-54.797585,38.357174
92.062386,-1.3713913
-81.91707,44.550007
-26.742693,92.36663
46.31577,-33.70315
-59.528828,-37.38029
44.229122,5.6515226
-77.66314,-17.017784
-70.69346,31.919678
-13.0594425,-27.126352
42.788082,4.601815
-48.312332,-12.981767
61.41548,44.0953
55.7074,46.1184
-3.4501042,-1.6609704
-78.63462,25.506939
26.088568,43.714012
34.27424,48.66644
56.674877,66.29967
67.96537,45.01843
26.529345,-6.685076
-24.995565,56.926132
-60.592815,39.436207
0.19203638,78.34178
-2.030717,81.22356
72.900055,50.418213
-24.14866,-55.48843
-29.169731,66.40276
90.70549,-6.573545
-60.557674,39.11886
42.923477,17.310696
-3.7155566,-87.68358
-36.84485,88.70301
-20.458406,82.7761
-45.397762,6.1992164
63.42174,58.930695
-76.22325,32.356735
18.991077,-86.73283
-60.57819,2.5346675
-2.9513485,83.107315
-86.39158,-11.45124
-26.951551,90.822815
3.8844543,-49.327198
-26.58289,63.08878
-38.66222,85.02829
-58.53721,9.021318
43.137154,-6.655438
-13.286329,59.095657
-72.09237,-4.049203
-20.193922,19.781553
63.22695,11.754347
-18.891191,-24.732182
40.333775,-67.16261
-9.342719,0.80802387
-19.221031,33.38546
-24.576504,10.615486
-71.09179,27.06164
-38.2944,82.74569
59.86491,68.4105
72.37573,50.910324
-42.823383,-0.09897878
-60.165813,-39.858246
44.216892,-35.047676
-55.692577,-37.764072
-15.993187,-90.08495
66.66173,-7.0649605
-81.80534,-5.263334
-76.23581,27.903507
-84.89391,-8.505548
66.36169,-6.811366
-81.73894,-5.3641663
23.0247,-61.67461
72.74977,-39.2692
-56.77223,40.326675
-23.504553,-21.224424
-49.254486,55.060913
31.126394,32.277874
-0.46643573,-68.43267
64.539894,10.840545
-20.372986,-31.2908
38.82287,-67.80615
11.335155,13.889003
13.78995,27.539112
-12.048109,-80.71502
33.560402,40.366642
43.18248,2.1618736
5.8613157,-1.4101195
-80.42019,8.948669
-59.53071,-43.951233
-6.4121513,-80.1206
65.94134,-6.529768
-12.373538,86.560715
3.101658,65.73291
-18.013775,88.49624
25.663195,-41.91927
-59.75002,-3.1720302
-55.77071,-51.15613
-40.260895,-40.82283
-15.650732,-13.365864
8.544857,2.6128078
81.61048,-3.8463495
59.03646,8.154529
-28.579437,67.071266
-12.213137,-78.32536
76.364174,-33.646446
29.899527,-60.03798
-65.70291,-14.10222
-40.269196,0.14006987
-65.67246,-15.30408
55.737755,45.87289
60.243732,17.183468
38.672703,-35.959072
-30.125788,-49.06182
77.127144,-30.918612
-24.04584,-50.326504
-5.8960776,23.140781
-11.0787,-50.138203
-43.011654,-60.93803
-60.71276,-10.585375
77.45603,-31.00875
-5.694606,-22.135569
-14.06234,60.49333
-2.9410727,-15.085512
31.660442,-23.383472
-58.00655,-49.79211
-38.323788,84.053116
-91.58703,-6.9133387
-40.371452,-39.624622
-19.616879,-22.74862
27.023813,-29.536745
57.69229,71.096664
-25.275892,64.401794
89.83256,-3.3202095
82.09426,-2.7666097
-7.355642,-71.63866
-21.64385,-16.272087
0.93763983,-26.120895
-53.24543,-48.77689
54.633728,55.902184
-1.3339909,-88.74623
19.510874,-7.996165
7.1178384,-69.932014
-10.30175,-100.075516
-3.7981508,69.016396
-5.211686,72.57575
4.084972,16.004313
-41.037514,-42.2357
-41.206745,34.02753
26.069424,35.74405
-54.9168,14.306648
-54.940063,14.089183
8.028319,24.79609
-73.24359,45.247826
-58.191807,6.483567
7.017834,-80.43852
4.128895,-92.483055
14.889557,-17.137482
-11.888238,-100.01942
98.06278,-4.6528826
-48.482277,50.77493
32.50626,-41.952126
33.744278,9.183597
3.7013636,-66.98216
61.817127,60.79549
-25.714,-25.694752
9.825523,-84.86999
31.709194,-24.319107
8.871097,-17.11495
36.25034,39.02044
-53.053085,-33.59875
95.901276,-14.160084
-62.499283,-50.127193
19.269575,80.248344
-17.544233,-37.46415
-19.717676,-27.627422
-65.60941,-13.782296
32.507057,9.103359
52.880867,13.248896
-1.163672,-31.07885
9.314158,29.460201
-74.9181,0.8661665
42.869865,18.315847
-19.811165,-10.389552
22.95356,-38.823135
4.328101,-53.197002
54.84892,56.027603
93.33441,-14.950784
68.126564,44.978413
-2.8202546,83.16909
41.777344,-3.720135
43.836037,-34.644905
13.4109535,17.471447
62.45992,67.07446
47.42655,7.430159
58.370102,-57.075287
-86.42234,-3.8208044
-64.9828,-10.9368305
27.113762,31.715359
22.88476,-57.721832
-34.139355,44.52819
67.642426,18.601713
67.90119,-8.274629
-56.284653,-52.016502
-17.259554,88.116776
-11.089678,-79.63657
-12.280383,-90.14794
20.881052,-72.81759
30.460207,91.486176
-42.33453,-9.911033
24.10726,-76.025406
-2.09709,-29.628416
88.43267,-3.2557142
-8.410134,-100.08935
-56.83519,-34.784428
2.7638626,-49.106342
-2.9052868,58.736702
-5.5106087,65.79379
3.2095892,24.666918
-52.378693,59.554207
-0.12403537,77.934814
27.61705,-88.59381
-69.02086,47.184155
3.984992,-55.66053
55.564285,39.39347
-10.150365,-27.115532
-10.400158,-49.29733
-12.873448,-1.7202787
-21.008795,74.11783
11.681669,25.480341
-1.0661126,79.407906
18.937857,77.71996
-2.0317678,-72.932945
-25.721994,65.83055
5.7315736,2.4292564
1.3422598,-87.231224
57.253277,53.491165
-16.959246,-91.492836
-44.890377,33.238495
-57.46742,42.100166
-12.000261,-81.16763
60.83329,44.06657
21.7552,-83.725876
-18.841904,5.3722095
-35.14918,48.166306
-81.82419,5.8313646
-65.514854,-17.059246
-12.999751,-94.36153
-7.0747075,-7.665839
-31.065557,67.57073
67.76553,-8.192252
57.757633,-66.57126
-27.24437,84.07264
-60.00184,-55.15148
-22.206978,-25.95421
-21.402262,-63.651764
-47.99601,60.028255
-6.1413894,-49.789993
-65.739044,17.477154
21.853691,74.11342
-60.649944,2.2660832
-23.237196,-51.716515
-82.73336,41.46383
-32.410168,46.18537
99.40572,-10.64655
73.00414,11.327341
-15.711614,-38.228092
55.818253,4.5280995
-31.21399,70.295845
-5.914815,-29.788288
28.516853,33.676697
-27.949038,91.05145
37.444244,41.588734
-15.861951,12.870321
-10.244576,68.36961
-11.870409,-0.9586222
-49.59254,50.738197
69.68573,-33.535255
5.536467,30.539492
-65.39135,21.327904
-82.83975,43.970634
29.20356,92.5168
-34.06264,7.2722116
-22.509129,17.6037
-41.704826,-35.711994
-77.184654,44.130646
-18.844137,5.3516164
-21.369585,6.970888
89.84679,1.7872756
10.16279,-58.981773
-59.40784,-1.6494349
53.404552,53.84184
-47.903545,-62.79928
40.76136,-0.24157155
42.63597,-8.705543
66.54584,51.467102
-27.215868,45.36293
-78.440865,-15.467006
-3.1520076,-98.04946
11.994025,12.723158
77.35828,-30.901403
-5.0175576,72.59341
32.73127,32.4487
-28.882683,61.22377
91.372955,-0.8946137
-10.602178,40.84935
-57.43061,-12.961149
-25.850594,-62.46859
33.17631,-43.282467
-11.117839,40.59184
34.94869,-37.692547
45.39843,4.038863
99.52369,-1.3012261
23.657059,72.76915
33.906002,46.024902
-18.22629,-35.4355
-44.270733,-4.645566
42.915604,-26.949652
10.76471,28.205927
-43.671085,-57.442112
-41.703793,33.717873
-22.141562,15.822304
58.95405,17.887178
-17.296972,81.54441
-62.540234,-51.07824
-24.823816,68.84705
36.234474,39.459755
-1.225762,-88.79292
40.608974,-66.513885
-44.78345,-40.238827
-10.3194475,-49.192505
-28.522049,-24.345747
-48.320946,-8.347491
26.510086,34.29136
-51.527023,-33.48205
65.6399,62.207745
-72.152985,1.5754173
-9.096503,-56.444065
75.754814,-37.410603
-22.610949,-59.30174
57.99417,12.497699
41.119682,8.374404
-88.72019,-13.89125
42.838203,43.51255
-16.664825,32.27797
45.30838,42.669243
-5.7721243,17.837622
97.85737,-4.601124
1.7381161,-76.27962
-33.71969,80.40776
9.850604,-63.302784
-38.454735,2.8832762
34.925114,5.2583847
1.8430133,-40.61383
44.394627,-31.012701
67.56173,51.388393
59.813137,68.53929
-65.89103,4.6957054
-70.85788,31.82614
-62.54041,34.182007
-18.206207,-27.206871
71.84924,53.936928
26.950018,60.960342
-34.025166,44.563446
4.585266,-67.17121
28.3013,48.457535
18.347698,-49.726635
2.0264304,-94.8806
-12.315552,-65.51432
-7.926938,1.6927855
25.662804,-52.375233
-24.283138,51.55374
-41.545757,9.139596
67.36038,48.32308
18.119476,12.792156
13.517512,-0.16550894
-37.48751,-44.42114
-26.484682,13.187473
20.88443,-56.371994
18.186441,13.001472
-3.6093583,3.5031717
1.1234136,-97.43759
-35.94553,-49.68963
51.814537,1.4889657
18.259493,13.243723
-60.263863,-9.792918
61.23114,-69.370125
27.176483,92.51275
-7.426169,-22.706537
-8.063005,11.116371
60.141735,-64.72164
32.781086,5.152272
-7.690575,1.7776735
-38.026123,2.8997974
-74.41924,34.795128
-19.520523,81.16649
3.589159,36.99837
-18.399626,-90.363075
43.444553,-30.185656
-3.8285475,-98.824585
8.45603,4.912247
12.163065,15.468786
-51.83345,-37.627045
-39.479244,8.132381
-22.16654,78.88244
-2.4285307,-73.3636
-37.434284,-62.060646
-28.701658,66.76269
31.840527,56.943142
-58.408455,33.709023
-6.7787285,-72.575066
-36.166924,45.28489
-2.4063904,-24.902477
-81.84711,41.052444
-39.573456,68.75944
-25.808323,12.325502
-28.686678,-25.495966
61.621193,61.448933
-36.796227,88.69262
-57.877277,34.833397
46.31483,2.7915223
48.72782,-38.16917
70.83477,52.2021
74.960915,13.615502
1.2409397,68.56501
2.9894154,6.6844063
22.043743,-56.737278
-36.005127,80.67343
35.975235,-4.0076394
57.027397,70.42348
72.01165,-26.616163
-2.2385793,-27.579046
87.08362,-11.409571
-36.30913,45.48652
-62.032047,51.212353
33.975033,42.512917
18.428864,-11.305441
36.20827,39.499058
6.1070633,-2.0291836
66.31193,47.718025
-65.074234,5.669896
59.406986,53.49841
-49.6237,-63.201847
-15.381416,-37.444633
5.183988,13.329857
21.633528,52.77517
-62.39883,-50.05234
-78.25577,47.882423
27.713089,-89.921074
-76.10094,46.53865
57.04299,-57.471546
67.41152,50.966534
26.737167,-29.260605
-30.151566,11.70711
-9.864256,38.87461
51.06127,6.7652087
49.63447,-32.872692
-24.721373,5.485526
31.886715,-26.29231
-17.586658,6.2654414
38.54288,-42.449738
31.784895,-21.887615
32.4909,-35.02616
57.436935,2.4429588
20.525364,50.303688
-41.411964,-11.3591795
32.431633,-1.0263877
-19.183573,81.03305
53.783955,40.34447
51.47866,62.724567
-52.01568,-33.53129
-15.5339365,29.981089
-60.85258,-2.4139802
34.949024,8.364852
13.323699,33.56269
71.07795,47.704227
-7.606393,-22.666616
-46.23834,60.46402
-20.125757,-28.9063
0.33674392,-58.285793
-58.897873,6.799921
-5.5733304,-87.89536
44.047703,12.802229
40.478596,20.097124
26.574244,-73.990974
77.61831,-29.591434
99.23559,-7.275899
3.334929,21.904453
60.908398,45.077305
-44.41854,-47.005825
2.8593814,-34.17405
-71.26242,31.269728
30.768784,-65.40129
-20.984976,28.286547
69.934456,-32.158237
12.803064,-18.261337
-31.480165,79.79652
-23.918228,-41.345478
-63.63559,16.958836
-74.717384,35.467625
-7.4075284,64.80401
-57.184284,-37.551712
5.6971097,-53.82337
-58.071465,41.940826
-12.024844,-18.136353
31.62332,-66.62622
-22.795193,-59.28434
-7.079106,-45.51911
-1.0253826,-28.117216
20.634884,50.37915
-20.505365,82.771164
-49.994946,-36.35915
-21.680395,27.267979
74.109024,-34.001675
27.1178,32.341812
-71.43308,-10.197384
-0.26009062,70.578926
-59.941345,-39.98261
-48.28441,-9.239515
49.475067,-37.223312
52.265038,-7.0019736
-77.639244,-0.04628592
-51.688328,1.4512297
54.327496,69.651726
16.981432,10.0550785
-3.1069047,-98.17193
19.3465,-33.7263
-48.15051,-8.55041
47.55309,66.868454
25.706179,40.92439
15.82417,-67.14929
-8.824671,-104.11305
21.65609,-79.18264
-69.37596,39.41019
-26.892887,-20.071377
28.876951,93.46626
35.80668,2.5471995
58.105705,48.46284
-39.816696,-57.15827
65.255356,-5.8883543
-56.799603,16.298714
63.39829,-0.46362814
-12.089144,55.5576
-7.3184586,-99.59
-54.209198,30.382607
43.841038,-26.167799
-47.887463,55.87258
37.190216,-42.283104
-65.743,-9.559543
-43.594402,-39.670876
-83.61239,8.0433235
-58.53074,-0.9729278
-22.183239,-59.377457
55.32881,47.88823
31.725458,-41.306984
7.6775365,-50.117325
-13.782331,-79.24993
-11.903266,-0.9604222
-40.21621,8.601874
99.67198,-0.5990991
88.481384,-14.124839
-74.54142,-11.357785
-59.947723,-55.077892
-20.278957,10.178407
6.9863443,-2.6218185
-32.26633,45.95457
58.3759,53.721912
-23.032717,-35.909813
19.904129,-85.43095
-53.10989,-0.74505407
34.955296,-1.5845373
37.110374,-66.227234
-87.253365,-2.2691684
-8.391203,13.805727
-5.9261355,-48.75328
6.7412076,-51.98116
94.922264,-0.96221167
-28.268827,89.14728
57.981464,59.421707
-52.123657,55.67661
56.63618,39.723587
-61.4179,34.083176
-86.40237,-3.4926367
15.342808,29.885496
-18.855167,-59.943512
-54.168484,-44.697483
-53.59479,-39.38398
47.79676,8.019339
-18.188671,-88.480774
-61.79834,33.02173
18.509556,-83.70313
-16.955786,52.078026
-41.198326,1.2875992
55.24953,70.60319
32.45149,-42.229855
19.776302,-85.46211
-1.310492,-99.49711
24.785767,35.90565
-4.791179,4.6495094
-68.022736,45.301144
20.619772,-33.423832
9.503245,-41.108276
-36.05578,-55.16346
38.88566,-43.276722
-11.104245,-96.5185
29.016138,-66.515785
59.132336,48.17679
19.39228,51.558556
55.89465,6.3618913
-29.11552,90.90929
61.262028,45.566315
69.29885,-25.199944
24.68929,-84.53148
39.64496,-36.85298
55.394337,4.730137
66.077896,-6.63658
-23.854086,7.0546436
-35.191433,44.56005
52.05653,68.843315
-54.411774,-12.891491
3.5968025,-50.927692
35.03842,-37.681053
-14.335962,-20.658052
0.5035998,-95.78874
-64.29637,40.567066
-21.312634,16.69966
-2.268379,81.943375
-11.423435,72.73654
-25.168818,-24.538822
36.632416,48.42409
-8.367315,-58.2536
-48.749096,-56.59931
86.43977,-11.900606
33.80269,-3.2952
31.108429,-21.55268
41.743248,-3.6746368
42.99615,17.384712
32.881542,86.91214
28.569092,32.065083
13.685651,-46.502148
22.982841,-52.026646
-66.460365,5.5573974
41.079174,-59.48107
-79.64628,28.325268
-15.135481,-64.16907
-40.62841,11.889236
24.38746,-84.1057
69.12598,0.9770638
-20.05021,15.555819
-57.26095,-42.449577
-17.200428,35.64266
-50.43716,-38.016663
-24.097647,-29.838583
-14.509174,-62.65722
-6.3887696,-80.10795
57.5522,71.95629
-36.619484,64.99597
-73.066284,29.037294
-63.403797,28.028458
55.332775,4.809469
-29.2266,-43.464172
41.622066,9.449085
72.52467,-38.976814
5.21119,4.1619453
-18.653648,-39.54161
31.707485,87.693504
-17.754532,16.918556
35.849514,-52.614525
-68.41501,26.812511
29.08696,90.25667
-37.265114,-61.704136
-27.160563,92.483955
71.83832,6.9737034
21.902815,-79.3767
-89.0319,-12.478987
5.252313,1.5271997
49.734524,9.321371
-0.79074216,71.069115
16.892862,9.874458
-14.124445,-32.499073
-10.683333,30.191473
-14.0018425,-51.166767
-47.84769,59.957718
-24.905087,31.673367
-41.594933,1.6408066
-33.24815,7.3752418
-7.5784183,-6.3742185
69.941444,-28.870497
-73.85065,-3.3302045
19.242256,71.2272
-18.495487,51.649055
44.040775,12.724589
21.569628,51.70023
34.445126,-2.124958
24.807398,35.849407
-52.35986,59.650997
-9.995893,-18.360676
-52.289223,-35.546684
-26.312449,21.00384
-7.7169228,-0.6306207
-78.76495,25.503298
-8.33817,13.8533745
-20.533932,-29.224653
36.57727,39.103092
-7.163233,22.648146
-8.74118,-29.132172
-16.065561,52.38634
70.70011,-33.754642
-51.686584,-51.731926
69.084915,17.256731
33.12233,90.789314
55.585133,59.86979
-0.3205836,15.814994
0.013747559,80.6529
-6.083381,67.34163
48.567295,-31.31043
-16.110453,15.396816
71.86355,-33.788906
22.184814,-88.08435
72.68871,46.589798
14.250467,1.9285439
-3.5128076,84.36113
-54.853657,14.179251
-40.079075,-33.487057
47.601257,66.91577
42.8563,-26.281136
89.485306,-14.306248
-77.06113,44.18064
31.62475,50.68573
25.042372,63.760235
-33.153484,-47.235996
-0.9970041,-14.13482
13.597837,-1.1487368
-36.58816,-44.517662
63.718132,-13.555289
15.8400755,-12.547906
-3.2558591,11.559675
-18.03865,61.341846
-75.024506,-2.6897626
-48.037052,59.99237
31.22526,40.42666
-15.23868,36.912216
14.509109,32.866493
24.018335,-56.198055
-16.215843,33.683556
-72.815544,-12.236381
5.509049,-16.550173
85.53667,-3.3437555
-29.508945,46.366283
-33.6116,18.17609
0.048189707,-68.02925
9.503767,-41.10795
55.718533,71.37022
-25.059135,45.212914
59.473484,-67.83547
48.261642,9.687348
-13.050648,84.56303
8.951501,-17.824894
-14.109789,-32.677395
-77.22084,44.318268
-9.166451,-100.160736
44.728207,13.021503
11.08747,25.471397
27.313173,58.81231
-88.877106,-12.138524
-55.055176,-8.711495
-22.39771,15.653553
0.7605746,59.230442
41.267624,-1.0082757
-21.37772,-63.662537
6.1333117,26.076273
-38.887524,7.515589
-12.093138,-89.9089
-33.919186,-61.298832
49.59623,2.8705695
21.351711,79.480934
-16.120407,52.52337
29.513681,10.397855
-57.36198,6.9842663
-18.299438,-28.380812
13.872065,0.7258653
-14.365972,-37.14108
-56.636925,-60.599316
-43.664303,7.6003675
-9.7564535,-1.8261994
-0.28314602,-39.081425
-8.410834,-103.91629
14.978762,3.6435757
-23.283918,15.705567
-46.44675,-58.264244
-59.235622,7.537977
34.175835,32.818386
-21.625202,-30.760511
-73.027756,18.853582
17.027122,-65.44992
-60.79734,-7.6812406
-53.26864,-38.386612
-65.84052,51.684475
-2.864471,-36.99026
-26.515863,-19.830368
-43.404465,7.456566
54.048893,69.39086
-48.563194,-52.918232
2.2220073,-56.745907
11.864463,26.72334
35.224842,-1.3201618
67.80833,16.396072
0.9161749,-26.095373
-59.753517,34.983902
-19.665802,-90.73607
21.374397,-79.4281
94.87459,2.2036572
-76.02847,1.570833
21.234108,-72.8148
-34.655075,21.394583
9.085313,-38.06674
-22.398502,-55.01168
63.25075,0.15970512
33.384945,-36.04411
6.1720543,-2.0614212
47.664307,7.7462053
-5.4569654,65.97757
60.66079,12.736965
6.470918,-16.994156
67.00695,51.670403
55.65341,71.253075
-72.078156,26.395308
52.486206,0.14538476
19.700537,73.94563
58.713455,59.625256
-41.801712,0.30207753
30.105654,93.861595
-14.034919,-21.912804
-0.21075806,41.654827
-17.724241,60.43569
-51.410732,-45.44029
-10.872711,29.811485
-65.97431,18.06635
55.99105,9.726589
-23.445093,-55.381386
-33.500595,17.979448
-75.7534,25.562023
20.193857,-41.13713
73.056564,-38.65152
29.8389,-67.65192
93.81004,2.5494485
-68.49881,26.676542
54.28322,8.707399
100.25642,-15.065545
-51.77415,-43.931194
5.607574,27.55803
-30.866667,82.64175
26.67058,-44.214672
-24.14194,57.190548
31.743618,33.383713
27.411161,-46.013035
-18.88983,-90.55444
-2.6773996,-37.10545
